date,adjusted_abs,adj_direction,cleaned,headline_word,dict_score,target_var
2019-10-25,0.4166041756023642,positive,secret campaign bring alzheimer back ash,6,0,0
2019-10-30,0.4966432283347144,positive,mall relief approval fda approves multiple sclerosis alkermes,8,3,0
2019-11-11,0.4944709048620654,positive,roche set sight novartis sma trial hit target,8,1,0
2019-11-25,0.4052669161018096,positive,roche eye quick fda approval sma race novartis,8,2,0
2019-12-05,3.2292925400277284,positive,make case skeptic controversial alzheimer present controversial alzheimer build case alzheimer skeptic needed showed no major safety issue alzheimer,19,1,1
2019-12-13,0.9542105131968848,positive,scrap development therapy rare brain disease halt development therapy rare brain disease,12,0,0
2012-01-26,1.1197367791111357,negative,buy micromet billion,3,1,0
2012-02-06,0.1640522788879606,negative,fda staff unsure use xgeva,5,0,0
2012-02-08,1.901499859839784,negative,fda panel vote wider use,5,0,1
2012-04-02,0.5255089157671478,negative,astra collaborate several,3,0,0
2012-04-03,0.1446330765499826,positive,astrazeneca hunting deal like tie up,6,0,0
2012-04-24,0.1177319555041744,positive,sale buyback help first founding ceo george rathmann dy,9,0,0
2012-04-25,0.9038937649258116,positive,buy turkish drugmaker million,4,1,0
2012-04-26,0.1579334798062603,positive,fda reject application xgeva,4,-2,0
2012-06-08,1.1280042913323518,negative,sensipar fails meet trial goal,5,-1,0
2012-06-11,0.2984499045868394,negative,uk watchdog revise bone guidance,5,0,0
2012-07-26,0.0626704315618953,positive,profit beat estimate raise forecast exclusive human genome rejected billion bid source,12,2,0
2012-08-08,0.3663398358599412,negative,pancreatic cancer lack efficacy trial end,6,0,0
2012-08-29,0.4229904934617945,negative,fda approves teva version neupogen,5,2,0
2012-09-12,1.2746902363971913,negative,corrected research alert baird cut neutral,6,0,0
2012-09-20,0.7152492100706231,positive,fda approves prolia use,4,2,0
2012-10-23,0.8409328340253319,positive,profit top street view raise forecast 3rd profit higher raise forecast,11,1,0
2012-11-05,0.3205339295906273,negative,top court review comcast class action experimental lower cholesterol mid stage trial,12,0,0
2012-11-06,0.3060761924709165,positive,cut cholesterol up statin patient cut bad cholesterol up pct statin patient trial,13,0,0
2012-12-10,1.5656579817722172,positive,buy icelandic gene hunter decode million buy icelandic gene hunter decode mln,12,1,1
2012-12-17,0.83890584162849,negative,plead guilty criminal case tuesday prosecutor plead guilty criminal case prosecutor,11,0,0
2012-12-18,1.3475255135961817,negative,pay million pleads guilty marketing case pleads guilty misbranding charge pay mln,12,-1,1
2012-12-19,0.1530251650938785,negative,court approves million payment case,5,1,0
2013-01-08,0.1415026725174462,negative,trim eps estimate citing rd tax credit delay lower eps forecast,11,-1,0
2013-01-16,0.8796779501868079,negative,down extended trading comment build manufacturing plant singapore,8,1,0
2013-01-23,0.4250707646652141,negative,hit revenue eps target early revenue forecast top street estimate,10,1,0
2013-02-07,1.4498587065679414,negative,biosimilar push take aim blockbuster outline pipeline see push biosimilars,10,1,1
2013-02-26,0.7738993250270942,negative,fda halt trial child cite death,6,0,0
2013-02-27,0.483769183969196,positive,loses top court back class action high court rule class action,11,0,0
2013-03-19,2.456000338278641,positive,melanoma show promise key trial,5,1,1
2013-04-16,0.7084580821440589,positive,pay million settle kickback allegation pay mln settle kickback allegation,10,-1,0
2013-04-23,1.6128357881521227,negative,first sale disappoint fall first profit revenue rise,8,-1,1
2013-05-01,1.1934217732114338,positive,others assessed fda radiation treatment,5,0,0
2013-05-29,1.0549027068498915,negative,make move japan take astellas partner,6,0,0
2013-06-12,0.7652615145947173,negative,trebananib reduces risk ovarian cancer trial slowed ovarian cancer trial,10,0,0
2013-06-24,0.9158481838152266,negative,novartis test copy enbrel late stage trial,7,0,0
2013-06-28,0.0763672863037689,positive,offered buy onyx report offered buy onyx report,8,1,0
2013-07-01,1.7718527885939972,negative,novartis join bidding onyx source,5,0,1
2013-07-03,0.3036756316863287,negative,ec alleges insider trading onyx ahead offer ec alleges insider trading onyx ahead news,14,0,0
2013-07-24,0.3478020390783487,positive,exclusive line up bofa jpm barclays finance onyx deal source,10,0,0
2013-07-30,1.6732193471679313,positive,profit top wall street view rebound 1st qtr profit ex item top wall street view rebound 1st qtr,18,1,1
2013-08-06,1.488905105758409,negative,seen raising bid acquire onyx pharmaceutical report,7,1,1
2013-08-07,7.147841827074042,positive,array end agreement cut job array end agreement cut pct job deal onyx possible within week source,17,0,1
2013-08-08,2.163626603804369,negative,array cut job end partnership corrected array cut pct job end partnership,12,0,1
2013-08-15,0.5733950971275936,positive,seek trial finalizing onyx deal source,6,0,0
2013-08-26,8.089907219239779,positive,bradway patient dealmaking brings onyx newsmaker bradway patient dealmaking brings onyx onyx deal expected give big boost,17,0,1
2013-09-03,1.4479439709553787,positive,cytokinetics heart failure miss goal study,6,-1,1
2013-09-05,0.2063287559663673,negative,gain investment banker ceo,4,1,0
2013-10-22,1.6823991905795532,positive,3rd profit rise boost revenue forecast giant raise full revenue outlook,11,3,1
2013-11-18,1.26310510070472,positive,present interim overall survival late stage study talimogene laherparepvec patient metastatic melanoma,12,0,0
2013-11-19,0.2738851907224782,negative,cholesterol appears safe cut ldl pct study,7,1,0
2013-11-20,0.3994068191770283,positive,research alert deutsche bank raise target,6,2,0
2013-11-21,3.671171206176626,negative,slip analyst cite kyprolis risk,5,-1,1
2013-12-19,0.0002553331995724,positive,cholesterol succeeds late stage trial,5,0,0
2014-01-23,0.2001959656422913,positive,cholesterol meet goal 3rd late stage trial cholesterol meet goal third late stage trial,14,1,0
2014-01-28,1.2438798432407472,positive,4th profit top wall street expectation profit top street expectation focus,11,0,0
2014-01-30,0.3832655238177329,positive,cholesterol fighter succeeds fifth late stage study cholesterol fighter succeeds 5th late stage study,14,0,0
2014-02-25,1.0989590730189902,negative,update moody roche exposed biosimilar,5,0,0
2014-03-14,0.8647229541598134,negative,corrected vaccine trigger immune response advanced melanoma study vaccine trigger immune response advanced melanoma study,15,0,0
2014-03-17,0.1728345038501721,positive,meet goal high genetic cholesterol,5,1,0
2014-04-03,1.3361278918589958,negative,end marketing agreement gsk osteoporosis,5,0,1
2014-04-04,2.861938708173738,negative,melanoma fails improve overall survival rate melanoma shrink tumor fails secondary study goal,13,-1,1
2014-04-22,1.4939366448645242,positive,profit fall inventory draw down sale disappoint profit fall cost disappointing sale,12,-2,1
2014-05-09,0.4849496257716357,positive,astra brodalumab meet goal phase psoriasis study,7,1,0
2014-05-19,0.2418566904631935,negative,fitch rate unsecured debt issuance bbb,6,0,0
2014-05-23,0.8622963319841803,negative,qiagen win approval test accompany cancer,6,2,0
2014-06-11,0.3013696715395308,negative,psoriatic arthritis maintains efficacy yr study,6,1,0
2014-07-02,0.4969466091926611,positive,bind therapeutic end cancer partnership,5,0,0
2014-07-17,0.83435229286698,negative,thyroid succeeds late stage kidney patient trial parathyroid found effective kidney patient trial,13,1,0
2014-07-23,0.5211281014920521,positive,growth brazil pick up eye doubling portfolio,7,1,0
2014-07-24,0.1998670044782491,positive,pave way novartis copy,4,0,0
2014-07-29,0.9678435883601066,positive,cut up job prepares introduce 2nd profit rise announces up job cut,12,2,0
2014-08-01,1.138826395483128,negative,express script drop anemia formulary express script excludes formulary,9,-1,0
2014-08-04,1.747057879780134,positive,cancer meet main goal late stage study blood cancer succeeds late stage study,13,0,1
2014-08-13,0.1305754453848839,positive,fails improve survival multiple myeloma trial,6,-1,0
2014-08-18,0.5216666793785851,negative,thyroid succeeds late stage trial,5,0,0
2014-08-19,0.6720165413851453,negative,corrected parathyroid succeeds late stage trial parathyroid succeeds late stage trial,11,0,0
2014-08-21,0.4046284668875577,negative,psoriasis impress battle nears novartis,5,0,0
2014-08-28,0.6788883840648352,positive,submits application sell cholesterol fighting,5,0,0
2014-09-16,0.2318769267631415,positive,ucb announce result several exploratory analysis phase study romosozumab,9,1,0
2014-10-08,1.2209938503477955,positive,psoriasis succeeds late stage trial humira copy succeeds skin disease trial,11,0,0
2014-10-21,2.804024036460051,positive,loeb hedge fund third point bet ebay alibaba exit sony third point loeb urge breakup,15,0,1
2014-10-22,0.3987788205454534,positive,bos make prime breakup target,5,0,0
2014-10-24,0.7627158303400439,negative,despite third point low expectation breakup,6,0,0
2014-10-27,0.7757803145184372,positive,profit top wall street expectation raise forecast profit top wall street expectation raise outlook expects job cut exceed,18,1,0
2014-10-28,4.919104016647102,positive,sanofi ono link academia protein project forecast top street view see cost cut buyback outlook top estimate no plan split jump,21,1,1
2014-11-04,0.3648801817755176,negative,ovarian cancer fails improve overall survival,6,-1,0
2014-11-07,0.1558905295608981,negative,eu plan risk reduction step servier heart,7,0,0
2014-11-11,0.5088649419350277,negative,psoriasis top jj stelara phase iii study,7,0,0
2014-11-20,0.1508273033044238,negative,ingapore press open s200 mln plant singapore strait time,9,0,0
2014-11-24,0.5608445982403065,positive,scrap trial advanced stomach cancer,5,0,0
2014-12-03,1.101097531510975,negative,fda approves leukemia ahead schedule,5,2,0
2014-12-08,2.08637369806699,positive,novartis copy show similar efficacy study,6,0,1
2014-12-17,0.573381449060717,positive,blincyto leukemia cost exclusive leukemia carry tag,7,0,0
2015-01-05,0.6176510006485447,positive,kite pharma ink deal develop cancer immunotherapy fda staff recommends novartis copy neupogen,13,0,0
2015-01-07,2.246357235762764,positive,fda panel unanimously back novartis copy neupogen,7,0,1
2015-01-27,0.7931682967381004,positive,q4 adj shr profit top expectation enbrel sale tax credit,10,0,0
2015-03-19,1.9993164960825367,positive,judge reject injunction bid novartis sandoz unit judge reject bid block biosimilar neupogen plan appeal court ruling could pave way novartis biosimilar judge reject bid block biosimilar neupogen,28,-1,1
2015-03-25,1.7814154818718952,negative,appeal rejection bid block novartis biosimilar,6,0,1
2015-04-15,1.335138189136198,positive,fda approves corlanor heart failure fda approves heart failure,9,2,1
2015-04-21,1.6194038472814642,positive,1st profit boosted rise lower rd earnings boosted higher lower rd,11,1,1
2015-04-27,2.877650234236284,negative,fda staff cite concern over cancer vaccine cancer immunotherapy fails impress fda staff reviewer,14,-2,1
2015-04-29,0.5178237113921069,negative,fda panel recommends approval skin cancer immunotherapy fda panel recommends approval skin cancer immunotherapy,14,1,0
2015-05-19,0.106269866761377,positive,cholesterol could get eu green light week,7,0,0
2015-05-22,0.0801844719489852,positive,end collaboration astrazeneca inflammation first win eu backing kind cholesterol end partnership astrazeneca psoriasis eu agency give nod cholesterol,19,2,0
2015-06-02,0.2764664546819895,negative,roche collaborate cancer study,4,0,0
2015-06-08,0.1475365596847022,positive,rpt repatha effective question patient fda repatha effective question patient fda repatha lower ldl no marked safety event fda staff,20,1,0
2015-06-10,0.7196295650221396,negative,fda panel back cholesterol high risk patient,7,0,0
2015-06-18,1.8651323441796877,positive,cancer meet main goal late stage study corrected cancer meet main goal late stage study,15,0,1
2015-07-16,0.8355935035091244,positive,report positive preliminary result leukemia,5,1,0
2015-07-21,0.0150409372336124,positive,european regulator approves anti cholesterol repatha win first approval class cholesterol,11,3,0
